,Unique id,channel_name,category,Sub-category,Issue_reported at,issue_responded,Survey_response_Date,Agent,CSAT Score
4148,93f30190-938b-4817-a6ed-aca26b17049b,Inbound,Returns,Reverse Pickup Enquiry,"March 08, 2023, 08:21:00 PM","August 03, 2023, 08:25:00 PM","August 03, 2023, 12:00:00 AM",Stephanie Lewis,5
4149,c37d5609-7011-4627-ac82-663fdfc6b8ec,Inbound,Product Queries,Product Specific Information,"August 27, 2023, 05:13:00 PM","August 27, 2023, 05:14:00 PM","August 27, 2023, 12:00:00 AM",Justin Willis,5
4150,b972c728-9ab9-4109-b5bf-7ee5cc8a70c9,Inbound,Product Queries,Product Specific Information,"December 08, 2023, 05:21:00 PM","August 12, 2023, 05:27:00 PM","August 12, 2023, 12:00:00 AM",Mrs. Jennifer Stone,5
4151,af113d9f-c1bd-4fcc-935b-3e43fc4b7d67,Outcall,Returns,Return request,"August 14, 2023, 01:31:00 PM","August 14, 2023, 01:38:00 PM","August 14, 2023, 12:00:00 AM",Kathleen Mcdonald,5
4152,3fb16081-ed55-4916-83b6-632f840dc0f1,Inbound,Order Related,Delayed,"August 14, 2023, 10:23:00 AM","August 14, 2023, 11:00:00 AM","August 14, 2023, 12:00:00 AM",Karen Carr,3
4153,8e72acb7-c798-4415-b193-6b5eb93a2712,Inbound,Returns,Service Centres Related,"April 08, 2023, 12:04:00 PM","August 04, 2023, 12:17:00 PM","August 04, 2023, 12:00:00 AM",John Jones,4
4154,c1dcdde0-88d7-47ed-bee5-531b9cc319d1,Outcall,Order Related,Order status enquiry,"August 15, 2023, 07:54:00 PM","August 15, 2023, 08:04:00 PM","August 15, 2023, 12:00:00 AM",Angela Harris,5
4155,854c3b91-f57e-4e40-b747-a61cf8df9c06,Inbound,Returns,Reverse Pickup Enquiry,"March 08, 2023, 05:28:00 PM","August 03, 2023, 05:29:00 PM","August 03, 2023, 12:00:00 AM",Jaime Henderson,5
4156,96934445-8805-47c1-8ae0-aa78839b86af,Inbound,Returns,Wrong,"August 15, 2023, 03:41:00 PM","August 15, 2023, 03:51:00 PM","August 15, 2023, 12:00:00 AM",Cynthia Mills,5
4157,a7c9aaf3-d451-424c-a78b-a1d1fbe0eb0f,Inbound,Returns,Reverse Pickup Enquiry,"March 08, 2023, 07:54:00 PM","August 03, 2023, 07:55:00 PM","August 03, 2023, 12:00:00 AM",Jessica Henderson,5
4158,e3cb5312-521f-4317-aa7b-069f98a5c282,Outcall,Order Related,General Enquiry,"April 08, 2023, 11:22:00 AM","August 04, 2023, 11:23:00 AM","August 04, 2023, 12:00:00 AM",Daniel Davis,5
4159,8902c7cb-dfa7-4b2e-a1f2-25320ed5b179,Outcall,Product Queries,Product Specific Information,"August 30, 2023, 09:15:00 PM","August 30, 2023, 09:18:00 PM","August 30, 2023, 12:00:00 AM",James Blackwell,5
4160,67555a5b-ab45-4f1a-9296-c0cf6dfdaab1,Inbound,Returns,Exchange / Replacement,"August 29, 2023, 02:23:00 PM","August 29, 2023, 05:26:00 PM","August 29, 2023, 12:00:00 AM",Jesse Davis,5
4161,e2aa03fd-9263-4fcd-a513-b9f5ee1459b4,Inbound,Offers & Cashback,Instant discount,"December 08, 2023, 08:08:00 AM","August 12, 2023, 08:10:00 AM","August 12, 2023, 12:00:00 AM",Sharon Bullock,3
4162,a8d820f3-ce69-4556-8e0f-03fb8e80f898,Inbound,Shopzilla Related,General Enquiry,"August 13, 2023, 04:27:00 PM","August 13, 2023, 04:29:00 PM","August 13, 2023, 12:00:00 AM",Curtis Diaz,5
4163,df88df85-d845-4f96-9064-f100b0ebdb5f,Inbound,Order Related,Order status enquiry,"March 08, 2023, 11:14:00 AM","August 03, 2023, 11:29:00 AM","August 03, 2023, 12:00:00 AM",Brian Barrera,5
4164,6aa40632-49c5-479b-a2c1-10062c7dac41,Inbound,Returns,Reverse Pickup Enquiry,"August 16, 2023, 12:24:00 PM","August 16, 2023, 12:25:00 PM","August 16, 2023, 12:00:00 AM",Gabriel Campos,5
4165,3c16b234-f463-40d4-8d16-25aa86eb3421,Inbound,Returns,Reverse Pickup Enquiry,"August 15, 2023, 12:25:00 PM","August 15, 2023, 12:25:00 PM","August 15, 2023, 12:00:00 AM",Nathan Young,3
4166,a3ff1ee2-1bf1-4bc8-a448-3245a2740c7f,Inbound,Payments related,Payment related Queries,"August 14, 2023, 11:46:00 AM","August 14, 2023, 11:48:00 AM","August 14, 2023, 12:00:00 AM",Danielle Williams,1
4167,1088e2cc-7d4f-4295-8e36-09858dd8d53a,Inbound,Order Related,Installation/demo,"February 08, 2023, 07:46:00 AM","August 02, 2023, 07:50:00 AM","August 02, 2023, 12:00:00 AM",Jennifer Martinez,4
4168,8bed7b46-d418-4d93-ba13-6af6232291ef,Outcall,Cancellation,Return cancellation,"December 08, 2023, 03:20:00 PM","August 12, 2023, 04:10:00 PM","August 12, 2023, 12:00:00 AM",Michael Allen,5
4169,2f699688-8023-49af-8425-501c07b4c58e,Inbound,Cancellation,Not Needed,"August 14, 2023, 09:52:00 PM","August 14, 2023, 09:54:00 PM","August 14, 2023, 12:00:00 AM",Paul Mack,5
4170,3016a031-960f-42c6-9048-2b2bc84b5e0a,Inbound,Product Queries,Product Specific Information,"August 13, 2023, 03:11:00 PM","August 13, 2023, 03:12:00 PM","August 13, 2023, 12:00:00 AM",Jaime Henderson,5
4171,8886b6d5-14fd-40a0-935b-4e44aab3d6be,Outcall,Cancellation,Not Needed,"August 27, 2023, 10:00:00 AM","August 27, 2023, 10:02:00 AM","August 27, 2023, 12:00:00 AM",William Carey DVM,5
4172,55ff15be-f458-4607-b9ef-acc9cd243b55,Inbound,Order Related,Delayed,"August 14, 2023, 09:01:00 PM","August 15, 2023, 11:26:00 AM","August 15, 2023, 12:00:00 AM",Jamie Burnett,5
4173,d01807e4-783c-401d-96a2-e4c9378faedd,Email,Returns,Wrong,"March 08, 2023, 05:08:00 PM","August 03, 2023, 05:09:00 PM","August 03, 2023, 12:00:00 AM",Joanna Wright,5
4174,9710a3e9-93ab-473d-a86c-522a84f97fc9,Inbound,Order Related,Delayed,"August 16, 2023, 10:09:00 PM","August 16, 2023, 10:10:00 PM","August 16, 2023, 12:00:00 AM",Melinda Montgomery,5
4175,1921cffd-8003-4c7b-986a-e29f8ba6887b,Inbound,Returns,Reverse Pickup Enquiry,"December 08, 2023, 10:14:00 AM","August 12, 2023, 10:18:00 AM","August 12, 2023, 12:00:00 AM",Amy Vazquez,5
4176,209e2576-7227-4912-b41d-ea6f0d74c7e9,Inbound,Returns,Wrong,"March 08, 2023, 07:23:00 PM","August 03, 2023, 07:50:00 PM","August 03, 2023, 12:00:00 AM",Anthony Hayes,5
4177,c81f02ab-9901-48dd-93d8-05e18a0b2b72,Inbound,Order Related,Seller Cancelled Order,"April 08, 2023, 05:13:00 PM","August 04, 2023, 05:15:00 PM","August 04, 2023, 12:00:00 AM",Steven Moreno,5
4178,e4907123-198e-4bc8-87c8-6b0a074172b3,Outcall,Returns,Reverse Pickup Enquiry,"April 08, 2023, 01:59:00 PM","August 04, 2023, 02:04:00 PM","August 04, 2023, 12:00:00 AM",Gabriel Hansen,5
4179,eb756706-44cb-4d3d-9b7b-88edaea59b86,Outcall,Returns,Return request,"August 14, 2023, 10:24:00 PM","August 14, 2023, 10:30:00 PM","August 14, 2023, 12:00:00 AM",William Scott,5
4180,fa4e1b62-311f-4e39-9d72-8360d35a9bfa,Inbound,Order Related,Invoice request,"April 08, 2023, 10:18:00 PM","August 04, 2023, 10:18:00 PM","August 04, 2023, 12:00:00 AM",Stacey Stokes,5
4181,f5943e2e-857b-4cd4-bdf8-37d021ca8986,Inbound,Returns,Reverse Pickup Enquiry,"August 13, 2023, 08:43:00 AM","August 13, 2023, 09:25:00 AM","August 13, 2023, 12:00:00 AM",Scott Bell,4
4182,8d574102-1a84-44c0-bdbd-5a69511588e2,Inbound,Returns,Reverse Pickup Enquiry,"December 08, 2023, 03:38:00 PM","August 12, 2023, 03:43:00 PM","August 12, 2023, 12:00:00 AM",Sarah Becker,4
4183,138d2067-3c5d-4f3b-a3b9-0b3bf362284c,Inbound,Returns,Reverse Pickup Enquiry,"December 08, 2023, 07:06:00 AM","August 12, 2023, 07:07:00 AM","August 12, 2023, 12:00:00 AM",Lindsey Colon,5
4184,365d70d0-939f-44bd-bf7f-fafd48092bdb,Outcall,Order Related,Seller Cancelled Order,"March 08, 2023, 06:09:00 PM","August 03, 2023, 06:18:00 PM","August 03, 2023, 12:00:00 AM",Cynthia Sheppard,5
4185,74d691e8-6dce-4d20-966d-66962496a680,Inbound,Returns,Fraudulent User,"April 08, 2023, 08:36:00 PM","August 04, 2023, 09:03:00 PM","August 04, 2023, 12:00:00 AM",Matthew Graham,5
4186,12587431-6820-40b7-84e0-d30d00709b3c,Inbound,Returns,Return request,"August 15, 2023, 11:33:00 PM","August 16, 2023, 12:35:00 AM","August 16, 2023, 12:00:00 AM",Jessica Henderson,5
4187,1b6d1988-62b0-4e58-aae0-d7fdb0fe9171,Inbound,Order Related,Installation/demo,"December 08, 2023, 02:11:00 PM","August 12, 2023, 02:13:00 PM","August 12, 2023, 12:00:00 AM",Patricia Moore,5
4188,6044870c-e9b6-4c7f-9399-76b8195dea47,Inbound,Returns,Reverse Pickup Enquiry,"December 08, 2023, 09:06:00 AM","August 12, 2023, 09:08:00 AM","August 12, 2023, 12:00:00 AM",Travis Gardner,1
4189,6c40c108-b54a-4922-8c58-92cf73958dfa,Inbound,Order Related,Delayed,"August 15, 2023, 10:02:00 PM","August 15, 2023, 10:04:00 PM","August 15, 2023, 12:00:00 AM",Shari Martinez,5
4190,182331df-0586-4bb8-bbb2-4e22ee7b51b2,Inbound,Feedback,UnProfessional Behaviour,"August 27, 2023, 08:08:00 AM","August 27, 2023, 08:14:00 AM","August 27, 2023, 12:00:00 AM",Tammy Gould,5
4191,79337a5b-66f2-4df1-bff2-2872e370d767,Inbound,Returns,Exchange / Replacement,"August 27, 2023, 11:55:00 AM","August 27, 2023, 11:56:00 AM","August 27, 2023, 12:00:00 AM",Allen Bowers,5
4192,df003dd4-ea0d-4acd-8885-47d8d3668d74,Outcall,Order Related,Delayed,"August 15, 2023, 11:53:00 AM","August 15, 2023, 11:55:00 AM","August 15, 2023, 12:00:00 AM",Judith Wyatt,4
4193,c704ed68-b627-4c4a-91d5-f7a804a1757b,Inbound,Payments related,Wallet related,"August 13, 2023, 08:22:00 AM","August 13, 2023, 08:24:00 AM","August 13, 2023, 12:00:00 AM",John Thompson,5
4194,3fec933e-9287-416c-bd24-869966be04ef,Outcall,Returns,Fraudulent User,"March 08, 2023, 09:26:00 PM","August 03, 2023, 09:29:00 PM","August 03, 2023, 12:00:00 AM",Tracy Weaver,5
4195,eb1bc765-7661-41f1-9219-e73dd4158f5d,Inbound,Order Related,Priority delivery,"August 13, 2023, 08:52:00 PM","August 13, 2023, 09:16:00 PM","August 13, 2023, 12:00:00 AM",Robert Lopez,4
4196,0a7c957f-6f77-4218-962b-fe28d835afcf,Inbound,Returns,Fraudulent User,"April 08, 2023, 10:51:00 AM","August 04, 2023, 10:52:00 AM","August 04, 2023, 12:00:00 AM",William Brown,5
4197,15c9aeea-5205-49b5-9ac2-00b78d4685a8,Inbound,Returns,Wrong,"December 08, 2023, 11:04:00 AM","August 12, 2023, 11:10:00 AM","August 12, 2023, 12:00:00 AM",Timothy Huff,5
4198,cc5c1d54-1edb-4a2e-ad10-e902aca3bc65,Outcall,Order Related,Delayed,"December 08, 2023, 04:41:00 PM","August 12, 2023, 04:42:00 PM","August 12, 2023, 12:00:00 AM",Pamela Stevens,5
4199,20cb0627-e514-4822-9e22-c00c551e1167,Outcall,Order Related,Installation/demo,"August 14, 2023, 10:45:00 AM","August 14, 2023, 10:54:00 AM","August 14, 2023, 12:00:00 AM",Kimberly Rogers,5
4200,0792171e-4e1f-4a4c-9f1b-aa7b855492c9,Inbound,Returns,Reverse Pickup Enquiry,"August 27, 2023, 03:52:00 PM","August 27, 2023, 03:53:00 PM","August 27, 2023, 12:00:00 AM",Kimberly Bryan,5
4201,8d528398-783f-4525-8b07-6540b72fe7f2,Inbound,Refund Related,Refund Enquiry,"August 27, 2023, 07:47:00 PM","August 27, 2023, 07:48:00 PM","August 27, 2023, 12:00:00 AM",Daniel Ball,5
4202,fac4ab92-34c3-4a13-9608-dfd5770836a6,Inbound,Returns,Wrong,"March 08, 2023, 10:30:00 PM","August 04, 2023, 10:42:00 AM","August 04, 2023, 12:00:00 AM",Carol Washington,5
4203,8f74c4cc-88af-480d-948b-1725f7180546,Inbound,Order Related,Order status enquiry,"August 27, 2023, 01:00:00 PM","August 27, 2023, 01:03:00 PM","August 27, 2023, 12:00:00 AM",Virginia Hoffman,5
4204,9436570c-4ff6-4570-beac-e8986b1be613,Inbound,Returns,Reverse Pickup Enquiry,"August 15, 2023, 07:06:00 AM","August 15, 2023, 06:48:00 PM","August 15, 2023, 12:00:00 AM",Karen Vasquez,5
4205,0a3a20d7-754d-4d4b-9acd-72da594c3785,Inbound,Refund Related,Refund Enquiry,"August 15, 2023, 05:46:00 PM","August 15, 2023, 06:07:00 PM","August 15, 2023, 12:00:00 AM",Kimberly Mahoney,5
4206,6c3f3c48-0ebf-4c31-8c21-b7c20fd1f4f8,Inbound,Returns,Wrong,"August 27, 2023, 06:30:00 PM","August 27, 2023, 06:32:00 PM","August 27, 2023, 12:00:00 AM",Edwin Wilson,5
4207,51a9db71-42c2-4f82-8c57-06c0846b9899,Inbound,Returns,Reverse Pickup Enquiry,"March 08, 2023, 09:25:00 PM","August 03, 2023, 09:25:00 PM","August 03, 2023, 12:00:00 AM",Craig Hall,5
4208,8f5a1c70-4aa7-4471-adef-990f155380e2,Inbound,Returns,Reverse Pickup Enquiry,"March 08, 2023, 04:38:00 PM","August 03, 2023, 04:39:00 PM","August 03, 2023, 12:00:00 AM",Monica Edwards,5
4209,ea98bc14-0567-4fd5-909f-7ef65b16653b,Inbound,Returns,Fraudulent User,"August 13, 2023, 10:36:00 AM","August 13, 2023, 10:49:00 AM","August 13, 2023, 12:00:00 AM",Sandra Richardson,4
4210,fd594b02-93f7-4af3-9f8e-ecb439d0f93a,Inbound,Order Related,Order status enquiry,"August 14, 2023, 02:48:00 PM","August 14, 2023, 03:08:00 PM","August 14, 2023, 12:00:00 AM",Russell Lee,5
4211,5b96acec-45f0-4b6e-9387-9d74a3347f6f,Inbound,Returns,Reverse Pickup Enquiry,"August 16, 2023, 10:12:00 AM","August 16, 2023, 10:49:00 AM","August 16, 2023, 12:00:00 AM",Michael Mckee,4
4212,0e08b5c1-c2b8-479b-800b-525359ed8e77,Outcall,Order Related,Delayed,"August 16, 2023, 08:43:00 AM","August 16, 2023, 08:43:00 AM","August 16, 2023, 12:00:00 AM",Robert Cook,5
4213,51af5785-5510-4ae8-86bb-084ae9384e66,Inbound,Returns,Reverse Pickup Enquiry,"August 14, 2023, 01:10:00 PM","August 14, 2023, 01:11:00 PM","August 14, 2023, 12:00:00 AM",Melody Jackson,1
4214,d1ea563e-6778-4c09-8341-e5305a94b20a,Outcall,Returns,Reverse Pickup Enquiry,"August 24, 2023, 03:43:00 PM","August 24, 2023, 03:45:00 PM","August 24, 2023, 12:00:00 AM",John Miller,5
4215,36617bb9-021e-4588-9490-1f3649d054a1,Inbound,Returns,Return request,"August 27, 2023, 08:18:00 AM","August 27, 2023, 08:22:00 AM","August 27, 2023, 12:00:00 AM",Logan Barnett,5
4216,3bf43c0e-4dd5-4bcb-b40d-358c5bd6bab9,Inbound,Order Related,Installation/demo,"August 14, 2023, 01:09:00 PM","August 14, 2023, 01:13:00 PM","August 14, 2023, 12:00:00 AM",Joshua Webb,5
4217,354bfbbf-fa0c-498c-9738-53b42e5c536d,Inbound,Returns,Return request,"December 08, 2023, 07:18:00 PM","August 12, 2023, 08:28:00 PM","August 12, 2023, 12:00:00 AM",Jaclyn Fields,5
4218,f8b5517b-1318-473e-add0-bca0e2b89a93,Inbound,Returns,Service Centres Related,"August 14, 2023, 06:32:00 AM","August 14, 2023, 06:34:00 AM","August 14, 2023, 12:00:00 AM",John Barrett,5
4219,988f370b-c5f2-47df-b6cd-4db1ff578ecd,Inbound,Shopzilla Related,General Enquiry,"August 27, 2023, 10:55:00 AM","August 27, 2023, 10:57:00 AM","August 27, 2023, 12:00:00 AM",Kimberly Medina,5
4220,00365748-ea10-472b-9911-43026b028300,Inbound,Refund Related,Refund Related Issues,"August 14, 2023, 06:13:00 PM","August 14, 2023, 08:18:00 PM","August 14, 2023, 12:00:00 AM",Robert Lewis,5
4221,39d88c5a-fea4-47ff-8ce6-710eafad33ce,Email,Order Related,Installation/demo,"August 27, 2023, 07:14:00 PM","August 27, 2023, 11:42:00 PM","August 27, 2023, 12:00:00 AM",Karen Montgomery,5
4222,069e916c-4bf1-46af-a995-1a7e46bf47ca,Inbound,Returns,Reverse Pickup Enquiry,"February 08, 2023, 06:42:00 PM","August 03, 2023, 04:31:00 PM","August 03, 2023, 12:00:00 AM",Dawn Copeland,5
4223,dc8b7ad8-56c5-4db0-b0e5-2385c82846f2,Inbound,Returns,Return request,"April 08, 2023, 09:16:00 PM","August 04, 2023, 09:19:00 PM","August 04, 2023, 12:00:00 AM",Sharon Stephenson,5
4224,7731a764-ba31-4fd9-bf8d-4712f0077df2,Inbound,Offers & Cashback,Instant discount,"May 08, 2023, 12:02:00 AM","August 05, 2023, 12:06:00 AM","August 05, 2023, 12:00:00 AM",Wendy Taylor,5
4225,226cce3b-7c7a-4df6-93b2-c92157e8e3d9,Inbound,Refund Related,Refund Related Issues,"August 14, 2023, 11:46:00 AM","August 14, 2023, 11:55:00 AM","August 14, 2023, 12:00:00 AM",Joshua Webb,5
4226,912a8bcd-8605-41d6-b73b-6335cca86238,Inbound,Feedback,UnProfessional Behaviour,"July 08, 2023, 04:29:00 PM","August 07, 2023, 07:34:00 PM","August 07, 2023, 12:00:00 AM",Stephanie Simpson,5
4227,245615b7-9fab-49ce-b7aa-f5c82b2d5360,Inbound,Returns,Reverse Pickup Enquiry,"December 08, 2023, 02:33:00 PM","August 12, 2023, 02:34:00 PM","August 12, 2023, 12:00:00 AM",Jennifer Munoz,5
4228,d91b4a41-fd65-4a8a-9201-3c689fead4a7,Inbound,Returns,Reverse Pickup Enquiry,"August 15, 2023, 04:15:00 PM","August 15, 2023, 04:18:00 PM","August 15, 2023, 12:00:00 AM",Jennifer Hernandez,5
4229,6ce09452-81b8-4b4b-8946-9ce8b0b223de,Inbound,Returns,Wrong,"December 08, 2023, 02:43:00 PM","August 12, 2023, 05:33:00 PM","August 12, 2023, 12:00:00 AM",Mary Powell,5
4230,fc56a968-648a-42f9-964d-58fb0d852d63,Inbound,Shopzilla Related,General Enquiry,"August 14, 2023, 04:42:00 PM","August 14, 2023, 05:13:00 PM","August 14, 2023, 12:00:00 AM",Jennifer Cruz,3
4231,e5f1d3e2-0559-4d78-a862-bfa4c509e68f,Inbound,Returns,Reverse Pickup Enquiry,"December 08, 2023, 08:57:00 PM","August 12, 2023, 09:20:00 PM","August 12, 2023, 12:00:00 AM",Wendy Mitchell,5
4232,b0a65be3-b4fc-4f28-9d95-3901b3015eb9,Inbound,Product Queries,Product Specific Information,"December 08, 2023, 08:59:00 PM","August 12, 2023, 09:29:00 PM","August 12, 2023, 12:00:00 AM",Samuel Mccoy,5
4233,3b88f722-0f7b-4cb3-a840-d2673c13219b,Inbound,Returns,Exchange / Replacement,"December 08, 2023, 11:29:00 AM","August 12, 2023, 02:03:00 PM","August 12, 2023, 12:00:00 AM",Linda Foster,5
4234,b70ce42e-a333-410a-8b19-e84822402ba2,Inbound,Returns,Reverse Pickup Enquiry,"August 15, 2023, 08:01:00 PM","August 15, 2023, 08:15:00 PM","August 15, 2023, 12:00:00 AM",Sheena Williams,5
4235,707f993a-8654-4c3d-b70a-a56172b6ec27,Inbound,Returns,Missing,"August 15, 2023, 04:21:00 PM","August 15, 2023, 05:09:00 PM","August 15, 2023, 12:00:00 AM",Nicholas Mata,5
4236,4daacfa3-77a1-4bb0-b22b-f462e327dc76,Inbound,Refund Related,Refund Related Issues,"December 08, 2023, 08:19:00 PM","August 12, 2023, 08:54:00 PM","August 12, 2023, 12:00:00 AM",Alyssa Mcpherson,5
4237,935f9779-b4eb-4c3d-b894-61fbc21e1395,Outcall,Order Related,Installation/demo,"August 27, 2023, 08:40:00 AM","August 27, 2023, 08:45:00 AM","August 27, 2023, 12:00:00 AM",Wendy Taylor,1
4238,2ced56e9-c4b7-4880-bc9e-0b1dee0fd55d,Inbound,Order Related,Delayed,"August 15, 2023, 02:30:00 PM","August 15, 2023, 02:31:00 PM","August 15, 2023, 12:00:00 AM",William Hall,5
4239,7c7b2cdd-3b79-4fce-bcfc-05d838301e9c,Inbound,Returns,Return request,"August 27, 2023, 06:59:00 PM","August 27, 2023, 07:30:00 PM","August 27, 2023, 12:00:00 AM",Robert Cook,4
4240,2cb64ac5-04fe-43fd-a442-6b536fedb470,Inbound,Shopzilla Related,General Enquiry,"April 08, 2023, 12:13:00 PM","August 04, 2023, 12:16:00 PM","August 04, 2023, 12:00:00 AM",Judith Wyatt,4
4241,6567c35a-8a76-474d-b275-da7c3674ee2e,Outcall,Refund Related,COD Refund Details,"October 08, 2023, 01:07:00 PM","August 11, 2023, 06:07:00 AM","August 11, 2023, 12:00:00 AM",Jessica Wright,1
4242,fbeeb06c-1c71-4e8d-8bdc-b75e67602b1a,Inbound,Returns,Return request,"August 14, 2023, 08:38:00 AM","August 14, 2023, 08:41:00 AM","August 14, 2023, 12:00:00 AM",Colleen Hall,4
4243,2342c80b-a87e-4d0c-93bc-920e06cf907e,Inbound,Shopzilla Related,Signup Issues,"August 27, 2023, 05:33:00 PM","August 27, 2023, 05:51:00 PM","August 27, 2023, 12:00:00 AM",April Hall,1
4244,78bba6a4-ed56-43c4-aa85-be7d666d4669,Outcall,Shopzilla Related,Signup Issues,"April 08, 2023, 02:42:00 PM","August 04, 2023, 03:54:00 PM","August 04, 2023, 12:00:00 AM",Steven Fox,1
4245,edb48029-459d-4323-820b-1d474f9c3012,Inbound,Order Related,Delayed,"August 15, 2023, 12:53:00 PM","August 15, 2023, 07:02:00 PM","August 15, 2023, 12:00:00 AM",Melissa Grant,5
4246,3a6352ee-bf25-40ad-b67c-f9b51d53c3cf,Outcall,Order Related,Order status enquiry,"March 08, 2023, 11:12:00 PM","August 03, 2023, 11:49:00 PM","August 03, 2023, 12:00:00 AM",Michael Thomas,5
4247,22a42eaa-0a1a-4b8b-94b1-c46c0643a0a3,Inbound,Order Related,Installation/demo,"April 08, 2023, 05:34:00 PM","August 04, 2023, 05:53:00 PM","August 04, 2023, 12:00:00 AM",Marvin Rivera,5
4248,e3505c8c-4f20-4dc7-99e4-66ba2a4b0706,Inbound,Order Related,Invoice request,"August 13, 2023, 06:21:00 PM","August 13, 2023, 06:41:00 PM","August 13, 2023, 12:00:00 AM",Joshua Webb,5
4249,40522f55-b64d-42cc-bc40-319fe1b5f0ee,Inbound,Returns,Reverse Pickup Enquiry,"August 15, 2023, 02:04:00 PM","August 15, 2023, 02:12:00 PM","August 15, 2023, 12:00:00 AM",Anthony Reeves,4
4250,9235e816-1df5-42eb-bcef-c7b31c787950,Inbound,Payments related,Online Payment Issues,"March 08, 2023, 04:55:00 PM","August 03, 2023, 05:01:00 PM","August 03, 2023, 12:00:00 AM",Brenda Cox,3
4251,ff42bca3-bb3b-4c69-ada2-b8d6f1e64c6f,Inbound,Refund Related,Refund Enquiry,"April 08, 2023, 06:21:00 PM","August 04, 2023, 06:22:00 PM","August 04, 2023, 12:00:00 AM",Michael Miles,1
4252,96ca2d88-8c7e-44cf-8939-938af9f57836,Inbound,Returns,Reverse Pickup Enquiry,"August 14, 2023, 04:45:00 PM","August 14, 2023, 04:51:00 PM","August 14, 2023, 12:00:00 AM",Timothy Frederick,5
4253,6ca04da1-caeb-4f16-a9c6-1cdef3f02d2f,Outcall,Product Queries,Product Specific Information,"April 08, 2023, 06:49:00 AM","August 04, 2023, 06:54:00 AM","August 04, 2023, 12:00:00 AM",Teresa Gilbert,5
4254,0acf4596-edd6-4103-ae8c-18f29e7693b3,Outcall,Order Related,Installation/demo,"August 15, 2023, 07:02:00 PM","August 16, 2023, 12:02:00 AM","August 16, 2023, 12:00:00 AM",Whitney Wheeler,5
4255,2035c2ef-b092-4327-b26e-ddab90a713b6,Inbound,Order Related,Delayed,"August 27, 2023, 07:31:00 AM","August 27, 2023, 07:37:00 AM","August 27, 2023, 12:00:00 AM",Timothy Huber,5
4256,01433f9a-a57f-4641-9a7d-2da4d7128834,Inbound,Returns,Reverse Pickup Enquiry,"March 08, 2023, 08:18:00 PM","August 03, 2023, 08:32:00 PM","August 03, 2023, 12:00:00 AM",Stephen Morris,5
4257,e58c90a8-6df8-4d66-8fe7-33ee9c4da2b8,Inbound,Returns,Reverse Pickup Enquiry,"August 13, 2023, 05:23:00 PM","August 13, 2023, 07:37:00 PM","August 13, 2023, 12:00:00 AM",Tyler Duran,5
4258,b67a2c6f-7be1-48eb-8d9e-177fb4415979,Inbound,Order Related,Order status enquiry,"August 16, 2023, 10:05:00 AM","August 16, 2023, 12:53:00 PM","August 16, 2023, 12:00:00 AM",Ashley Robinson,5
4259,a64b16c0-7da6-4e7c-a474-ed44ea32a8e9,Inbound,Returns,Fraudulent User,"December 08, 2023, 08:55:00 PM","August 12, 2023, 09:39:00 PM","August 12, 2023, 12:00:00 AM",Kelly Thomas,5
4260,c0815e33-a1d2-4a9f-97ac-bfefaf5d11a9,Inbound,Returns,Wrong,"August 16, 2023, 08:42:00 PM","August 16, 2023, 08:44:00 PM","August 16, 2023, 12:00:00 AM",David Williamson,5
4261,f559a29e-9864-403a-8b6b-598cb35cbf7a,Inbound,Returns,Reverse Pickup Enquiry,"December 08, 2023, 07:04:00 PM","August 12, 2023, 07:07:00 PM","August 12, 2023, 12:00:00 AM",John Buchanan,4
4262,f2f0d0ca-9acd-478e-8020-0e27e9966599,Inbound,Order Related,Installation/demo,"December 08, 2023, 08:54:00 PM","August 12, 2023, 09:00:00 PM","August 12, 2023, 12:00:00 AM",Chelsey Hodges,5
4263,1b2217bd-98ee-462a-af92-a9a33876e1fa,Inbound,Order Related,Installation/demo,"August 13, 2023, 08:15:00 AM","August 13, 2023, 08:18:00 AM","August 13, 2023, 12:00:00 AM",Kathleen Johnson,1
4264,02dfe7ed-b7ac-424b-b4d1-e9772707d075,Inbound,Order Related,Customer Requested Modifications,"December 08, 2023, 11:19:00 AM","August 12, 2023, 11:27:00 AM","August 12, 2023, 12:00:00 AM",Matthew White PhD,5
4265,f82354c5-c6db-41b7-9b07-185b2d0c86d5,Outcall,Refund Related,Refund Enquiry,"August 13, 2023, 08:12:00 PM","August 13, 2023, 08:30:00 PM","August 13, 2023, 12:00:00 AM",Sierra Walker DDS,5
4266,728f856d-8eca-47c1-9e38-7bf1faa1a698,Inbound,Order Related,Order status enquiry,"August 27, 2023, 08:25:00 PM","August 27, 2023, 08:30:00 PM","August 27, 2023, 12:00:00 AM",Jacob Schroeder,5
4267,b4a3af3f-59b7-43f2-b85b-e2d8f549cb25,Inbound,Product Queries,Product Specific Information,"August 16, 2023, 12:09:00 PM","August 16, 2023, 12:57:00 PM","August 16, 2023, 12:00:00 AM",Justin Willis,5
4268,496d13db-63eb-4af3-a617-fa7a884b7988,Outcall,Returns,Product related Issues,"March 08, 2023, 09:57:00 AM","August 03, 2023, 03:36:00 PM","August 03, 2023, 12:00:00 AM",Melinda Montgomery,4
4269,63936018-bc6c-47da-8238-72eedb757ba5,Inbound,Product Queries,Product Specific Information,"August 14, 2023, 11:31:00 AM","August 14, 2023, 11:37:00 AM","August 14, 2023, 12:00:00 AM",David Perez,5
